0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 000000000016A690 00000000031D967C 0000000013598842 000000002CF1FB36 000000002E54310B 000000001C82C25C 0000000020DD3074 000000002DE697DF 00000000312CAFB4 000000001FC72881 FFFFFFFFFE4029E8 FFFFFFFFE34B0EA7 FFFFFFFFCFB4F00B FFFFFFFFC8AFFE17 FFFFFFFFE6DE353E 00000000092B16F5 000000001734CDB0 00000000134CF1B8 00000000063027FE 0000000000A2DB39 000000000004F6F2 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 FFFFFFFFFFDCCCF0 FFFFFFFFFFB42672 000000000131BC8C 00000000085A8C3A 0000000009CCB1EF 0000000006285D3B 00000000171BB0AC 0000000027363425 0000000021A066E8 0000000013ACEA51 0000000017492FFE 000000002010ECFC 000000000079DF66 FFFFFFFFD7B9E301 FFFFFFFFD6830155 FFFFFFFFE6D25E73 0000000007B75BAC 0000000017FC7995 000000000F4904CB 0000000003A3A404 0000000000515807 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 FFFFFFFFFFC55590 FFFFFFFFFE765DE6 FFFFFFFFFBEAC5D7 FFFFFFFFF7BBFC38 FFFFFFFFEF4824CC FFFFFFFFE84A7210 FFFFFFFFE347CC68 FFFFFFFFDFE15C5B FFFFFFFFF7E2586E 000000001F357660 00000000214FDFB1 FFFFFFFFF38ADC45 FFFFFFFFD371E648 FFFFFFFFC5E77554 FFFFFFFFBBBEF3F1 FFFFFFFFD79CEC27 FFFFFFFFFB42E49D 0000000012AFEA4D 000000000E6E1BBC 0000000002750694 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFFF44450 FFFFFFFFFF4DFCAE FFFFFFFFFD269E75 FFFFFFFFF6523EE3 FFFFFFFFEB8540A7 FFFFFFFFE4B8FA26 FFFFFFFFE8E7494B FFFFFFFFF535AE6E FFFFFFFFF19861BB FFFFFFFFE2BF6488 FFFFFFFFE2C9142E FFFFFFFFE959EA7A FFFFFFFFBF906696 FFFFFFFF9556F231 FFFFFFFFB2321697 FFFFFFFFF31ACAA3 0000000023D5EE3C 000000001CB62D94 0000000004F24659 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFFD2E310 FFFFFFFFFED5FC25 FFFFFFFFFAC4E91F FFFFFFFFEFD9657C FFFFFFFFE088D129 FFFFFFFFE55D5BE4 0000000007329267 0000000001152A16 FFFFFFFFBC68469B FFFFFFFF9C0D6DFD FFFFFFFFC557F361 000000000A06D7DB 0000000026E8D412 000000000A70902A FFFFFFFFF94E2BD7 00000000002CAE82 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFF9EDF400 FFFFFFFFE87128A0 FFFFFFFFE6C83352 FFFFFFFFF8D3FD22 0000000000E5BEDA FFFFFFFFFFDFFC1C FFFFFFFFFDB4B902 FFFFFFFFFBE99CAF 00000000026ED569 FFFFFFFFF6A54FA1 FFFFFFFFD09273B2 FFFFFFFFCEBB667A FFFFFFFFD6A59FD1 FFFFFFFFEA00D3BD FFFFFFFFFCD9FE21 FFFFFFFFED81E955 FFFFFFFFEE5FF382 0000000000F58F9B 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFE50D5830 FFFFFFFFB0217403 FFFFFFFFC13AB239 0000000002C61956 00000000121B4A41 0000000007807F06 0000000000DA082F FFFFFFFFFF20FAD9 FFFFFFFFFEED3345 FFFFFFFFFC30E9B5 FFFFFFFFE87AB523 FFFFFFFFCB1D9B49 FFFFFFFFBB37199E FFFFFFFFCDD702FA FFFFFFFFEC41F39E FFFFFFFFF2D6AECB FFFFFFFFFBB40F57 0000000000F6515C 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFD64969F7 FFFFFFFF9AFA7D1E FFFFFFFFD2BCEF05 00000000279A0290 00000000226CCF85 000000000BBB1667 000000000193E856 000000000027B790 FFFFFFFFFF6B1BB0 FFFFFFFFF70F7860 FFFFFFFFE0FD0DF2 FFFFFFFFC5E97552 FFFFFFFFC1FD8B50 FFFFFFFFEBC06C98 00000000076BDE7A FFFFFFFFFE33FEC9 FFFFFFFFFAF84043 FFFFFFFFFDA6CB22 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFDF64B934 FFFFFFFFB59D5D76 FFFFFFFFE137A852 000000000A61822B FFFFFFFFFF939602 0000000004822CAF 0000000004829F21 000000000161D070 FFFFFFFFFFE44A66 FFFFFFFFF3DD253C FFFFFFFFDA93F33A FFFFFFFFCFCE9294 FFFFFFFFE2A23E7F 000000000B6EFB98 0000000011E8F51E FFFFFFFFF460871B FFFFFFFFEDE0A2B0 FFFFFFFFF97F8D07 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFE9D99CAD FFFFFFFFC6A62748 FFFFFFFFC9C4D3D9 FFFFFFFFC845199D FFFFFFFFD3220ABC FFFFFFFFF976A023 000000000963943A 0000000006866CED FFFFFFFFFED01544 FFFFFFFFE3CF9CB1 FFFFFFFFBC9DEA09 FFFFFFFFC1BDBFC4 FFFFFFFFEF928AE8 00000000114AD79E 000000000640B278 FFFFFFFFE44C861E FFFFFFFFE603EFD2 FFFFFFFFF922C79E 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFF6C7E110 FFFFFFFFF96DD561 FFFFFFFFF7C1659C FFFFFFFFC7626BD1 FFFFFFFFBDDFA786 FFFFFFFFCD96225A FFFFFFFFD3F7EBC8 FFFFFFFFCD52F873 FFFFFFFFB5D6A181 FFFFFFFF84B2DBAE FFFFFFFF793F0944 FFFFFFFFC632DD71 0000000017C5A3F6 000000002E47B79E 000000000EF1E300 FFFFFFFFE2BB729A FFFFFFFFE5414BF0 FFFFFFFFFA738D14 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000DF2F611 0000000034E1F447 000000003031EBEA FFFFFFFFE3963684 FFFFFFFFB714771A FFFFFFFF9DD7EFB6 FFFFFFFF9775B1D4 FFFFFFFF9A34EE54 FFFFFFFF89B4BC92 FFFFFFFF7F657893 FFFFFFFFC4D6BFAE 000000003762956A 000000006A42E30A 0000000057ADFBA5 0000000013BAED46 FFFFFFFFD2B2BDDE FFFFFFFFDB5D9B19 FFFFFFFFF91FA882 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000D8460EA 000000002DAEFF7E 0000000030226D7B 000000000CCCD313 FFFFFFFFED99F94D FFFFFFFFCD117B37 FFFFFFFFCF3405A1 FFFFFFFFD9E5776C FFFFFFFFE535B262 00000000222C271D 000000007F09ED62 00000000AA5C014F 0000000093BA744D 000000004FC9890F FFFFFFFFE56F29A0 FFFFFFFFAE4173E1 FFFFFFFFD5E8DBC9 FFFFFFFFFB23744C 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000001C674B0 00000000127BB249 00000000299317AE 000000002E339D98 000000001F49EDC3 000000000B97A115 00000000185926E6 000000001A84952B 0000000037A8E675 0000000089CD7F3B 00000000B0923A58 00000000904A246A 0000000053A0A659 FFFFFFFFF5EDF6FF FFFFFFFF98D234FC FFFFFFFF9F4C1367 FFFFFFFFE5DBF2FD 0000000000BFD213 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFFAAD328 00000000064D8E47 00000000174A30FE 0000000017AFD23A 0000000007FB303D 00000000117DA63A 000000002239341D 000000002CA668EF 0000000052453845 000000006F573A52 00000000469D37E1 00000000091703F6 FFFFFFFFCED1302E FFFFFFFF87BED8A2 FFFFFFFF7D53749F FFFFFFFFBED5B19B FFFFFFFFFAB13680 0000000001952895 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFFD11140 000000000032FAC8 0000000001922898 FFFFFFFFFA71AA33 FFFFFFFFF39052B6 FFFFFFFFFEF8A7AE 0000000002D9AED8 00000000083D7944 000000000AD4DE14 FFFFFFFFE38DEB41 FFFFFFFFAAB08C87 FFFFFFFF9105EF7B FFFFFFFF8859CEFE FFFFFFFF8EFB38CD FFFFFFFFBFF836FF FFFFFFFFF34F7D21 0000000004EC738C 000000000094AA16 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFF677810 FFFFFFFFFDE189A6 FFFFFFFFFA26F3C7 FFFFFFFFF7466011 FFFFFFFFF43C974F FFFFFFFFE550EC81 FFFFFFFFD833BC61 FFFFFFFFC6FB0CD9 FFFFFFFFA60BEB86 FFFFFFFF9F841531 FFFFFFFFB4A82E3B FFFFFFFFC36148AB FFFFFFFFDFFD2306 FFFFFFFFFB59882A 000000000543C082 0000000003408548 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
