00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFAC FFFFFF32 0000011F 000008EF 000015EF 00001570 0000095E FFFFEE5E FFFFE708 000004BE 0000647E 0000F798 000128FA 0000E35F 00005E72 00000195 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFD00 FFFFF838 FFFFF5BF FFFFFC6D 00000B23 0000077D 000002AC FFFFFD53 FFFFF9F0 FFFFE0A6 FFFFBD67 FFFFB662 00001483 0000D6AD 000140D8 00011684 00007E8B 000007B3 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFF2BC FFFFE178 FFFFD913 FFFFF647 00003058 00001E85 0000074A FFFFFF88 FFFFFC5B FFFFDC4D FFFFA92A FFFF8B17 FFFFD901 0000A613 00013B60 000133ED 00009B3C 0000130C 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFE290 FFFFC0B1 FFFFB34A FFFFF693 00006B65 000048DA 0000155E 00000168 FFFFFF26 FFFFE05F FFFFA737 FFFF75FC FFFFAAB5 000073B9 00012D93 000149D2 0000B743 00001F33 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFD13B FFFF9E4E FFFF8E52 FFFFF83C 0000A088 000083F2 000037E3 00000B93 00000096 FFFFE3E9 FFFFA539 FFFF6645 FFFF8CBF 00005A03 00012E14 00015F8B 0000CD49 00002774 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFC63E FFFF8A3B FFFF77DE FFFFEF98 0000B0EE 0000B774 000071BD 00002EF3 00000A0D FFFFE08F FFFF97C0 FFFF54D7 FFFF85B7 000063E6 00013D4C 00016DDC 0000D7F2 00002AA4 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFC94E FFFF8F0C FFFF7549 FFFFD889 00008D19 0000C34F 00009BD8 0000535D 000014C4 FFFFD42E FFFF86E8 FFFF59BC FFFFB197 000095E9 000156A5 00017092 0000D371 0000274D 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFD6C0 FFFFA379 FFFF88BF FFFFCB8A 00005327 0000A3C2 00009CB7 00006643 0000240F FFFFD84E FFFF96D9 FFFF94AF 000016B4 0000E7F2 00017555 00016389 0000BA8C 00001DB3 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFE7E4 FFFFC674 FFFFB41A FFFFD561 00002511 00007099 000079EB 000061FC 000036D5 FFFFFED1 FFFFED53 00002173 0000A346 00013A89 00017B1E 000132DC 00008A62 000010EC 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFF77A FFFFE588 FFFFDA33 FFFFE659 0000126F 00004684 00005506 00005C24 00005666 00004E3E 000078E6 0000C253 00010A5E 00015295 00014346 0000D727 00004F51 0000069F 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFE4B FFFFF3FB FFFFF070 FFFFF858 000010E9 0000306C 00004625 00006191 00007B1A 00009A79 0000D71F 00010288 00010A8A 00010FAC 0000D198 00006F50 00002069 00000194 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFFD8 FFFFFC46 FFFFFD72 0000023C 00000C8A 00001D93 000032A1 00004F24 000073EE 00009BE9 0000C5F8 0000CBF3 0000B48A 0000976E 00005C31 00002561 00000852 0000002D 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 FFFFFF7E 00000091 00000176 00000423 00000D15 00001BC1 00002FF7 00004C53 0000621A 00006D32 00006052 00004944 000030E7 00001624 00000641 000000FC 00000000 00000000 00000000 00000000 00000000 00000000 
