0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 FFFFFFFFFF6BD66A FFFFFFFFFB8339B2 FFFFFFFFEA27EDB0 FFFFFFFFC9035117 FFFFFFFF96965F60 FFFFFFFF70BC762B FFFFFFFF51E22697 FFFFFFFF4714B2E6 FFFFFFFF5A9ECE8B FFFFFFFF7C0C4BBC FFFFFFFFA6F55204 FFFFFFFFD6E007FF 000000001D55A36B 000000003399CD67 FFFFFFFFFDCF4675 FFFFFFFF9B571055 FFFFFFFF5DE143C1 FFFFFFFF6857697B FFFFFFFFA6EE7932 FFFFFFFFE2EFB1A5 FFFFFFFFFD578E34 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 FFFFFFFFFF091006 FFFFFFFFF83F17D1 FFFFFFFFE5020FF3 FFFFFFFFC10838F2 FFFFFFFF96D76E2E FFFFFFFF666EF3EC FFFFFFFF43344B5B FFFFFFFF36CE85EF FFFFFFFF33CB026C FFFFFFFF30C89E07 FFFFFFFF5FFBF055 FFFFFFFFAE779ED6 FFFFFFFFF67FF067 FFFFFFFFFC0E2210 FFFFFFFFAF369B14 FFFFFFFF62068BE8 FFFFFFFF41E368C8 FFFFFFFF6887C3A5 FFFFFFFFB1C61602 FFFFFFFFEAFBE3D3 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFFCE9CCE FFFFFFFFFCEDDBEB FFFFFFFFF2D9A2BC FFFFFFFFDDD68991 FFFFFFFFC0BA5C63 FFFFFFFFA5451273 FFFFFFFF899D4B38 FFFFFFFF6553485B FFFFFFFF3B741EE7 FFFFFFFF4CB70EA5 FFFFFFFF770135AC FFFFFFFFC7B5C5D8 00000000050CE9E2 FFFFFFFFE9025239 FFFFFFFF87EAF896 FFFFFFFF1BC4EF47 FFFFFFFF185A35F5 FFFFFFFF6D509DBB FFFFFFFFCDF68D65 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFEFA363B FFFFFFFFF828EBBB FFFFFFFFE4A92864 FFFFFFFFC38E164C FFFFFFFF9E3A6CD1 FFFFFFFF961D4CC6 FFFFFFFF979BFCF9 FFFFFFFFD9D75C5F 000000002ABE7CE9 000000002AF25992 FFFFFFFFB67BB7F3 FFFFFFFEFBF3CAD4 FFFFFFFECDDDBCAE FFFFFFFF287425DB FFFFFFFFAD42DE49 FFFFFFFFFE74FE88 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000D437640 000000001CEF88B6 000000001AEBD504 0000000007F6495B FFFFFFFFF3C8CAF6 FFFFFFFFF5194C28 FFFFFFFFF666AE3E FFFFFFFFE6DE1A23 FFFFFFFFCDA6ACD4 000000000B98F164 0000000060081068 000000006A2F3974 FFFFFFFFE95738CB FFFFFFFEF745D285 FFFFFFFEA3A2F9FC FFFFFFFEF4203B10 FFFFFFFF8D49E62A FFFFFFFFF8E12C44 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000037EBD723 0000000069993404 000000005842ACC2 00000000140D8C93 FFFFFFFFD25F198D FFFFFFFFE306EAC7 FFFFFFFFF8EEDEE9 FFFFFFFFFC1DFDDC FFFFFFFFF0EB9CA2 0000000034101A3E 000000008EDA08BD 00000000A947C223 0000000029C78EF1 FFFFFFFF1AF8A5C9 FFFFFFFE9B11B03B FFFFFFFED0B00628 FFFFFFFF70129BFA FFFFFFFFEF0B775B 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000764C95BF 00000000C0F6FBC5 0000000090902222 00000000133A350E FFFFFFFF9D453A93 FFFFFFFFBD5586EF FFFFFFFFEC94BB13 FFFFFFFFFEA0E240 FFFFFFFFFCFD7C7C 000000003F90D988 00000000AC741048 00000000E5ABF831 0000000072110A6B FFFFFFFF4D2ABFE3 FFFFFFFE9A8EFD0A FFFFFFFEB36D0D55 FFFFFFFF5554D8DA FFFFFFFFE49563B3 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000A8C58E71 00000001029AF75E 00000000C6BF5F66 0000000024F8C9F6 FFFFFFFF77C7994A FFFFFFFF89988B7D FFFFFFFFCC95CC03 FFFFFFFFF51A2A05 FFFFFFFFFF819A18 00000000477014EC 00000000C98A1554 0000000114971A97 000000009C43B60E FFFFFFFF5C99884C FFFFFFFE882FFE58 FFFFFFFE961EF770 FFFFFFFF3F97F29B FFFFFFFFDCCBB6C8 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000B2B2B6B6 000000011621BFB3 00000000ECBC9ECE 000000004F6CDABD FFFFFFFF84B524F5 FFFFFFFF6AF938AB FFFFFFFF9D18EA6F FFFFFFFFD4DB1A14 FFFFFFFFFBBA5A9C 00000000631DE126 00000000FC4D9D4B 000000013DE52179 00000000A1F51ECB FFFFFFFF43ACC35B FFFFFFFE6B2C3E7F FFFFFFFE8220B81B FFFFFFFF33C25BCE FFFFFFFFD924FDB2 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000008FEE8F30 00000000EA7840B2 00000000E53B852E 000000007BE5059C FFFFFFFFCF248A35 FFFFFFFF9916C74A FFFFFFFFB77D3D78 FFFFFFFFF53E25DD 00000000418C47FD 00000000CB92FB33 000000014B22F41B 00000001421FE708 00000000646C665E FFFFFFFEFE49AD63 FFFFFFFE45C980FF FFFFFFFE7B415995 FFFFFFFF37987B1B FFFFFFFFDC23EAA3 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000572B507C 0000000096B35639 00000000A5712C60 0000000073636070 000000000F122F2C FFFFFFFFE79DF13B 0000000004A970CC 0000000041AA982F 00000000A37E96BB 0000000122416747 0000000151DB55CB 00000000EA0E936E FFFFFFFFD8DFA39D FFFFFFFE907D465B FFFFFFFE1F48320B FFFFFFFE898EF7F4 FFFFFFFF4FABC86D FFFFFFFFE48DF44B 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000001A7040EB 00000000357B7B35 000000003701174D 000000001E65863F 00000000033FC084 FFFFFFFFFFC8629A 000000002B87A64A 000000006B510923 00000000BCF7F2B7 00000000E7DBDFEB 00000000A63CF25B FFFFFFFFF86AAA38 FFFFFFFEF8901E88 FFFFFFFE19BECA27 FFFFFFFE1ED096E7 FFFFFFFEC0360E9A FFFFFFFF7BC4B46C FFFFFFFFEF517311 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFA71F079 000000000042B16F FFFFFFFFE4CD162E FFFFFFFFC255CE3B FFFFFFFFBBE93306 FFFFFFFFBB693B8E FFFFFFFFE2DE9398 000000001485E877 00000000226318D8 FFFFFFFFED008572 FFFFFFFF6F7D8D80 FFFFFFFECE316F0D FFFFFFFE3B9D7212 FFFFFFFDFD9DC123 FFFFFFFE6F512E4E FFFFFFFF1FF3CFFD FFFFFFFFB111EC8C FFFFFFFFF8B9CC0B 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFC5A4CEF FFFFFFFFF87D47C3 FFFFFFFFCE7194F2 FFFFFFFFA1C43715 FFFFFFFF8521DA3E FFFFFFFF6177745F FFFFFFFF5E202564 FFFFFFFF603989B1 FFFFFFFF23080925 FFFFFFFED7D8ECED FFFFFFFE81210668 FFFFFFFE3A56442A FFFFFFFE33B1B73B FFFFFFFE7113F251 FFFFFFFF003430FE FFFFFFFF882CA1FE FFFFFFFFDD24E29B FFFFFFFFFE06322A 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFF3A7338 FFFFFFFFF8F5E0E4 FFFFFFFFDCBC2A4B FFFFFFFFBC581F84 FFFFFFFF9731B117 FFFFFFFF6411C91C FFFFFFFF3FF7B902 FFFFFFFF1B049FB7 FFFFFFFECD4DA728 FFFFFFFEA106B955 FFFFFFFE83B10DE2 FFFFFFFE89F99527 FFFFFFFECCC4AAB4 FFFFFFFF2683DD81 FFFFFFFF8C7495AE FFFFFFFFD4225B0D FFFFFFFFF5CB3A65 FFFFFFFFFFBDC90B 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFD7DF676 FFFFFFFFF535AD6D FFFFFFFFE8751488 FFFFFFFFCF985189 FFFFFFFFA9095BFC FFFFFFFF809C997E FFFFFFFF52AA27D1 FFFFFFFF239A7D07 FFFFFFFF1CB356C1 FFFFFFFF28F43268 FFFFFFFF4DEFCC2B FFFFFFFF87BBC28F FFFFFFFFBA1F23BF FFFFFFFFE238B963 FFFFFFFFF79EAA03 FFFFFFFFFE8D32A4 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
