00000000 00000000 FFFFFFCE FFFFFEB3 FFFFFC96 FFFFF92E FFFFF247 FFFFEC6D FFFFE837 FFFFE577 FFFFF902 000018FD 00001AA5 FFFFF556 FFFF5B0D FFFFCFAE FFFFC77A FFFFDE3D FFFFFB86 00000EF1 00000BBA 00000201 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 FFFFFFF6 FFFFFF69 FFFFFD9F FFFFF802 FFFFEF2F FFFFE9A7 FFFFED00 FFFFF6E5 FFFFF3D4 FFFFE7DF FFFFE7CA FFFFED14 FFFFCAAF FFFFA7E6 FFFFBF72 FFFFF4A5 00001CAD 00001759 00000426 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFD9 FFFFFF02 FFFFFBA4 FFFFF2B3 FFFFE631 FFFFEA4C 000005C6 00000075 FFFFC88D FFFFADD2 FFFFCEE6 00000701 00001EFB 00000843 FFFFFAAC 00000024 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFB00 FFFFECC8 FFFFEB61 FFFFFA05 000000A6 FFFFFFDE FFFFFE1B FFFFFC8E 000001FA FFFFF890 FFFFD946 FFFFD765 FFFFDD3B FFFFECAB FFFFFC63 FFFFF07F FFFFF1A5 000000CA 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFE9E4 FFFFBEE5 FFFFCCB9 000001E4 00000E9C 0000061A 000000B3 FFFFFF43 FFFFFF13 FFFFFD19 FFFFECEF FFFFD4A2 FFFFC71B FFFFD5C2 FFFFEEB8 FFFFF49F FFFFFC67 000000D1 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFDDF0 FFFFADB4 FFFFDB07 00001FB8 00001BDB 0000098D 0000014D 00000020 FFFFFF80 FFFFF8CF FFFFE6DE FFFFD09C FFFFCCD8 FFFFEE3E 000004D6 FFFFFDD3 FFFFFBCA FFFFFE22 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFE5A1 FFFFC35E FFFFE6AF 000007BD FFFFFF29 00000377 000003A3 0000011F FFFFFFE8 FFFFF62F FFFFE1AB FFFFD8CB FFFFE78F 00000824 00000D5F FFFFF5C6 FFFFF113 FFFFFAB9 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFEE49 FFFFD13A FFFFD371 FFFFD1D1 FFFFDA9F FFFFFA28 00000772 00000543 FFFFFEFC FFFFE914 FFFFC93B FFFFCD39 FFFFF1FB 00000CE1 000003DB FFFFE8A1 FFFFEA9C FFFFFA65 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFF8DE FFFFFAC7 FFFFF91D FFFFD137 FFFFC921 FFFFD613 FFFFDB89 FFFFD648 FFFFC315 FFFF9B32 FFFF91FD FFFFD084 0000128D 0000248C 00000B0D FFFFE768 FFFFE9FE FFFFFB75 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000BC5 00002B55 0000274C FFFFE86A FFFFC398 FFFFAF19 FFFFAA0C FFFFAC6C FFFF9F15 FFFF96F4 FFFFCF95 00002CB5 000055E4 00004661 00000F19 FFFFDA76 FFFFE1F0 FFFFFA59 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000B34 0000256E 0000275C 00000A5E FFFFF050 FFFFD5C3 FFFFD79B FFFFE070 FFFFEA03 00001BC2 00006757 00008A79 000077DD 00004022 FFFFE99C FFFFBCE6 FFFFDD73 FFFFFBF7 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000167 00000F38 0000220F 000025A5 00001943 00000901 0000134F 00001535 00002D57 00007019 00008F98 00007557 0000437F FFFFF6F5 FFFFAB50 FFFFB0B9 FFFFEA65 0000008D 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFFB3 0000052A 000012F9 0000134D 00000673 00000DEB 00001B77 000023FE 00004297 00005A3F 000038FA 000006C7 FFFFD703 FFFF9D3B FFFF94F3 FFFFCA6C FFFFFB6F 00000144 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFFD8 00000020 00000131 FFFFFB6D FFFFF5CD FFFFFEE9 00000202 00000647 000007FC FFFFE803 FFFFB9A3 FFFFA4A9 FFFF9DC2 FFFFA352 FFFFCB5C FFFFF559 000003E6 00000078 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 FFFFFF7E FFFFFE3B FFFFFB31 FFFFF8CE FFFFF641 FFFFEA07 FFFFDF32 FFFFD0F7 FFFFB622 FFFFB0C8 FFFFC205 FFFFCE3D FFFFE59F FFFFFBFE 00000430 000002A0 00000000 00000000 00000000 00000000 00000000 00000000 
