0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000B199486 000000006FFBF367 0000000128587443 000000019DF6DA80 0000000133FE5A8F FFFFFFFFDFE12423 FFFFFFFE790A78E9 FFFFFFFDE4E02F36 FFFFFFFE4532859A FFFFFFFF057728B8 FFFFFFFF9CF1A34F 000000002BF73368 00000000CFB7DBF3 000000011FF95278 00000000BF725CA9 FFFFFFFF63E6CF4D FFFFFFFE717F392D FFFFFFFE6C3F4675 FFFFFFFF0DBBE336 FFFFFFFFCB1BA757 FFFFFFFFF92A7443 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000002CE0DB27 00000000DA2D6814 000000017EBA02C6 000000015E811CF9 0000000049A4BB60 FFFFFFFECFF614F0 FFFFFFFDFFDC183E FFFFFFFE2E18C5DD FFFFFFFEE796D426 FFFFFFFF96AD7E68 FFFFFFFFE7329449 00000000445A6953 00000000D737AF4E 0000000122EA4981 00000000BDA30A24 FFFFFFFF5BC46D05 FFFFFFFE67BC43F1 FFFFFFFE667DECD7 FFFFFFFF0BF0EB07 FFFFFFFFCB3B21B2 FFFFFFFFF948BD6E 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000017360EF 00000000619B4F15 000000012CB5BC32 0000000178EF1CA5 00000000C5DED6BD FFFFFFFF5AEB37A8 FFFFFFFE2E7B762B FFFFFFFE17D26AB2 FFFFFFFEB88B1241 FFFFFFFF6C9F07D6 FFFFFFFFDEAE598A FFFFFFFFFC26BD93 000000004E109FDD 00000000EB435F06 0000000136E7AFFE 00000000C2F5A26F FFFFFFFF50B3B452 FFFFFFFE5BA104C1 FFFFFFFE64F90D7B FFFFFFFF0DA05ECD FFFFFFFFCD46A52C FFFFFFFFF9A9BD0D 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 00000000013E5316 000000001843F3C8 00000000BA6AB807 000000016CDC0C9C 000000013CEF0C59 00000000153C24FE FFFFFFFEAA889BBF FFFFFFFE08B76BBF FFFFFFFE7704EC60 FFFFFFFF35A5C758 FFFFFFFFBDA57F98 FFFFFFFFF8267A4C 0000000008A71C7E 0000000070DAA83E 000000011D0A0517 0000000149C247CE 000000009D010EAA FFFFFFFF0F94B32F FFFFFFFE33FC1F59 FFFFFFFE66F164DC FFFFFFFF202B2C22 FFFFFFFFD4684FBC FFFFFFFFFABF8FCB 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 000000000418A793 0000000046CE85FE 000000010EEE0424 0000000181FA8C12 00000000E2CE1226 FFFFFFFF74764948 FFFFFFFE43FB78C3 FFFFFFFE2A607945 FFFFFFFEDDA0E01E FFFFFFFF8E68CCF3 FFFFFFFFE7307E35 FFFFFFFFFEAF1D6D 000000002130DBCC 00000000B06B1055 0000000157FD7FD9 000000013BCE2C99 000000002E5A12E7 FFFFFFFE9C80A2C0 FFFFFFFE0A4DD897 FFFFFFFE7FC89049 FFFFFFFF4AA2A54E FFFFFFFFE06B0076 FFFFFFFFFC6D24B4 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 00000000006A1BB2 000000000A74C157 000000007E902D1B 000000013EEDD626 0000000163184E98 000000007204F25F FFFFFFFEF3AEA6ED FFFFFFFE22C92F8B FFFFFFFE716DAAB0 FFFFFFFF3B71C691 FFFFFFFFCAA80528 FFFFFFFFFB84C239 000000000A365F33 000000005A8C5E2C 0000000107C82362 0000000179EE0C97 00000000F63C540D FFFFFFFF8B5373AC FFFFFFFE3089C26B FFFFFFFE088E26A3 FFFFFFFEBA90234F FFFFFFFF86A2F2D7 FFFFFFFFED993085 FFFFFFFFFE18BCA2 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000001929B0A 00000000133C19F1 000000009DCF21F0 000000013F37555C 00000001299FAA33 000000000DFC7385 FFFFFFFEA4941E30 FFFFFFFE2835F2E7 FFFFFFFEAE31E260 FFFFFFFF7A56779C FFFFFFFFEB0EAD8A 0000000005F66373 0000000030B61E99 00000000BD9E6483 00000001650668C6 000000017047CEF6 000000007D7CD3D4 FFFFFFFEE9205E28 FFFFFFFDFBED2D3E FFFFFFFE39471307 FFFFFFFF0B13F3EC FFFFFFFFC16C9EF4 FFFFFFFFF84616C9 FFFFFFFFFF557620 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000002ABB30A 00000000189540C4 0000000095B2371A 0000000116F6D8F8 00000000EFE4ADB8 FFFFFFFFDE72BB27 FFFFFFFE9F75B4E0 FFFFFFFE4D5A291E FFFFFFFEDC04966F FFFFFFFF9E10ED7B FFFFFFFFFB24FDD4 00000000195A702F 0000000082AD04DA 0000000135DA48A3 000000019A6799CB 0000000120033B57 FFFFFFFFCF61FE6C FFFFFFFE63D7F886 FFFFFFFE04BD044E FFFFFFFE91B59D7B FFFFFFFF6279907A FFFFFFFFE966F073 FFFFFFFFFE061E16 FFFFFFFFFFE5839E 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 000000000400777B 0000000020BA6DD4 00000000A54CCF27 0000000129AEE45E 00000000F5768705 FFFFFFFFD4334FF1 FFFFFFFE9EB8BEA6 FFFFFFFE6768C4C5 FFFFFFFEF7B5DD20 FFFFFFFFAF3F38A9 000000000ACE5D9A 0000000056DC49C4 00000001081F442C 000000019CD0EFBA 00000001720C3196 000000005D431731 FFFFFFFEE5ECB3AE FFFFFFFDF9099688 FFFFFFFE332DDBE3 FFFFFFFEF54147FD FFFFFFFFA6B68A7B FFFFFFFFFA72C149 FFFFFFFFFFAABB10 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000004C13478 000000002578BE6B 00000000B4A0AEC2 000000012EA0A633 00000000E217652F FFFFFFFFBC4EFC6A FFFFFFFEA066CD08 FFFFFFFE80DD1DC3 FFFFFFFF0EBDE335 FFFFFFFFB74B48B5 000000003B7AAF70 00000000DEDDC7C8 000000018B83F3FA 0000000198044CDF 00000000BD5A2386 FFFFFFFF525E685D FFFFFFFE1E297F76 FFFFFFFDE0378C37 FFFFFFFE8BAB8365 FFFFFFFF587BE4C2 FFFFFFFFD5B63F5F FFFFFFFFFF3409D5 FFFFFFFFFFF2C1CF 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000004A42B8C 0000000023476F4B 00000000ADBBEFE1 0000000112745BF9 00000000BD319B26 FFFFFFFFCB84074F FFFFFFFEF7F90D0D FFFFFFFEEEDE283A FFFFFFFF714CACD2 000000000A5D8B38 00000000BB0A40F1 000000016A1DC20D 00000001813D2E71 00000000CC764AA0 FFFFFFFF846DF209 FFFFFFFE4FB22BCB FFFFFFFDDE3337E5 FFFFFFFE3EDB379D FFFFFFFF09D4154C FFFFFFFFAF5F0253 FFFFFFFFF244E795 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 00000000030B9890 0000000015ABE24C 00000000744AB1DB 00000000C0AEC7D9 000000008AE336DE 000000000903B1B7 FFFFFFFF96B87D5C FFFFFFFF8E36FC54 FFFFFFFFFB3E1CDA 0000000079A9AE7E 0000000113C69BE8 000000014802C60A 000000009503AF40 FFFFFFFF7A9C2201 FFFFFFFE702C4E94 FFFFFFFDF46258ED FFFFFFFE44277F9E FFFFFFFEE36DDC53 FFFFFFFF8330B508 FFFFFFFFE6F2B8AD FFFFFFFFFDD3CBF6 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000623BDA 0000000002C76AA6 0000000026DB216D 0000000060D355E3 000000004D512C28 0000000024EADC16 00000000019649B5 000000000363C161 000000005DD016A4 000000009FBDF5D7 00000000B9156205 000000003B0069A4 FFFFFFFF2F6A3F05 FFFFFFFE5B6FFAE8 FFFFFFFE0B92118D FFFFFFFE514F0A0E FFFFFFFEF0E50916 FFFFFFFF750E0F77 FFFFFFFFCF3DFE90 FFFFFFFFFB86E55A 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 FFFFFFFFFFA7116A FFFFFFFFFDC33974 000000000413A293 0000000027749B4E 00000000097EEB76 FFFFFFFFEC3021DE FFFFFFFFE42C7E36 FFFFFFFFF00E3D1F 0000000022D2E232 000000000B9846BA FFFFFFFF9FF745EF FFFFFFFEE2780773 FFFFFFFE378E0DB9 FFFFFFFE16C46FC4 FFFFFFFE6BCD7A1A FFFFFFFEFE4516D1 FFFFFFFF80B8541D FFFFFFFFCB0B1BDC FFFFFFFFF07EFA6C FFFFFFFFFF4E07B9 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 FFFFFFFFFFE74E67 FFFFFFFFFEE10B29 FFFFFFFFF5FCB4AE FFFFFFFFFAA7B104 FFFFFFFFC5448B0C FFFFFFFF9A822D46 FFFFFFFF8914B52A FFFFFFFF7855FC1F FFFFFFFF63EEB026 FFFFFFFF0B107672 FFFFFFFE97E7AE60 FFFFFFFE348D5801 FFFFFFFE362FC2CB FFFFFFFE9F752A56 FFFFFFFF2743290E FFFFFFFF9C04952D FFFFFFFFDA50E973 FFFFFFFFF38879E5 FFFFFFFFFCF23540 FFFFFFFFFFF2C1CF 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 FFFFFFFFFFCE9CCE FFFFFFFFFC284F23 FFFFFFFFF24C7117 FFFFFFFFC1287D16 FFFFFFFF9981B3CC FFFFFFFF78B2743B FFFFFFFF490F124D FFFFFFFF09D62055 FFFFFFFEB2964E6C FFFFFFFE7E738E9B FFFFFFFE855A5481 FFFFFFFEDAA8E91C FFFFFFFF4D7416F1 FFFFFFFFAA4993F5 FFFFFFFFE436E694 FFFFFFFFF879C948 FFFFFFFFFE2CB284 FFFFFFFFFFB08ADA 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 FFFFFFFFF9BABBFB FFFFFFFFE6262FF0 FFFFFFFFCFC36774 FFFFFFFFAA8B0626 FFFFFFFF73061C8A FFFFFFFF3826AEC1 FFFFFFFF0E0CA1A4 FFFFFFFF11BFC417 FFFFFFFF3E25203A FFFFFFFF844ABAF5 FFFFFFFFC298416C FFFFFFFFE8BE507B FFFFFFFFFAFA8F90 FFFFFFFFFF3BF6BA FFFFFFFFFFE5839E 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
