00000000 FFFFFFCE 00000000 00000262 000004B5 000004D7 000002B6 000000A9 00000009 FFFFFE5C FFFFF0BC FFFFBC43 FFFF5E34 FFFF4E49 FFFFF316 000112D3 000181D6 0000F61F 0000548A 00000C1B 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFC4 FFFFF931 FFFFD8E0 FFFF89C0 FFFF40CB FFFF884D 000080E7 0001692F 000152B3 00009FE9 000027C4 0000030D 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFD0 FFFFFBEC FFFFE61A FFFFAA1D FFFF53FD FFFF502F 0000027B 000114CA 0001863A 0000FAF2 00005738 00000F48 0000005A 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFCF4 FFFFEBB9 FFFFBBC9 FFFF6D1C FFFF3F15 FFFFAAC4 0000A570 00017B2E 000163E8 00009A69 000026AD 0000047C 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 FFFFFEA4 FFFFF130 FFFFC7D1 FFFF7E69 FFFF4215 FFFF7887 00004C4A 00013A91 00019080 00010946 00004BD9 00000CF0 000000B4 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFFAC FFFFF79C FFFFD513 FFFF8ED3 FFFF4794 FFFF5E81 000009D7 0000FA9C 0001856C 00015368 00009BB1 00001E19 0000038B 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFFD30 FFFFE55C FFFFA6D7 FFFF52F2 FFFF41ED FFFFCDE5 0000B5C8 00017198 00018141 0000EE46 00004640 00000AA5 00000123 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 FFFFF64F FFFFC799 FFFF7202 FFFF3131 FFFF7AC6 000054AC 00012A29 0001882E 00013FA8 000091E6 00001D54 000007FE 000002DD 0000024C 0000013F 0000002D 00000000 FFFFFFB8 FFFFFF34 FFFFFEE6 FFFFFF83 00000109 000000E5 
00000000 00000000 00000000 00000000 00000000 FFFFEC62 FFFFA9B3 FFFF4F54 FFFF3986 FFFFCE5C 0000AAC8 0001385B 00014650 0000EB1E 00006C8C 00002A54 000018AB 00000D56 00000D23 00000838 0000033B 000000F6 FFFFFCF4 FFFFF8E5 FFFFF67C FFFFFC13 000009A5 00000B80 
00000000 00000000 00000000 00000000 00000000 FFFFE6E4 FFFFA408 FFFF5DDE FFFF6BD5 000004F4 0000AE8D 0000FB20 0000EEBC 0000B1A4 00006BCA 000042CA 00002B57 000020D8 0000267D 00001F1F 0000145C 00000818 FFFFF374 FFFFE3FB FFFFDC39 FFFFF64F 00002EB3 00003C5B 
00000000 00000000 00000000 00000000 00000000 FFFFE9C9 FFFFBA3D FFFF9701 FFFFB71A 00002268 00008763 0000A9D3 0000A3B5 00008EBC 00007411 0000638F 00004BEB 000044C7 00004896 00003A59 000027E6 000010CB FFFFEFDC FFFFDC51 FFFFDE4D 00001C90 00007EBE 00009211 
00000000 00000000 00000000 00000000 00000000 FFFFF30D FFFFDDFA FFFFD5D9 FFFFF054 0000294F 000060A3 00007663 0000807E 00007EDC 000074BC 00007587 00006B30 00006C17 00006C6C 00005D36 000049BA 00002FBA 00000F1A 000000C4 00001BD8 000081CE 0000F100 0000EA46 
00000000 00000000 00000000 00000000 00000000 FFFFFCC2 FFFFF754 FFFFF9ED 00000995 000025F2 00004359 000053E9 00006364 000068BC 00006EAE 00008238 00008A8D 000090A3 00008F12 00008207 00007159 00005CC7 00004CF4 00005B7E 00009486 0001055E 00014C53 000109E8 
00000000 00000000 00000000 00000000 00000000 FFFFFFAC FFFFFE09 00000195 000009C7 00001508 00002237 00002D7F 00003D57 00004B1F 00005FB3 00007982 00008B68 0000952F 00009837 00009436 00008F77 0000880C 00009101 0000BD6D 0000FA6F 0001478D 00014A6F 0000D956 
00000000 00000000 00000000 00000000 00000000 FFFFFFFB FFFFFFEC 0000000F FFFFFFB7 00000175 0000088E 000011C5 00001D80 00002817 0000374C 00004BA2 00005F6D 00006E8B 00007BC1 000083AF 000088D6 00008BEA 0000A414 0000D2FA 0000F94D 0001151A 0000EA5D 00007E14 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFFB FFFFFFE2 00000036 00000174 000002B3 00000465 0000094B 00001436 00002317 000030C1 00003C13 0000478C 00004C98 0000527D 00005D0E 00007967 00009AD6 0000A9BF 0000A31E 000072B2 00003119 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFFB FFFFFFE7 00000013 0000017E 0000048C 000007FD 00000B2A 00000F35 00001497 00001767 00001FD1 00002C5F 00003DC2 000049DF 00004913 00003B52 000021F9 00000B26 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 FFFFFFE7 0000000A 000000E1 0000023C 00000377 0000073F 00000BC5 00000FDB 0000114B 00000F2D 00000A2E 00000499 00000113 
